id,name,country,rank,br_realistic
p_108b_serie2,"P.108B serie 2",italy,3,3.7
quing_6,"Qing-6",china,4,5.0
q_5a,"Q-5A",china,6,10.0
q_5l,"Q-5L",china,7,10.0
q_5_early,"Q-5 early",china,6,9.3
r2y2_kai,"R2Y2 Kai V3",japan,5,8.0
r2y2_v1,"R2Y2 Kai V1",japan,5,8.0
r2y2_v2,"R2Y2 Kai V2",japan,5,8.0
rafale_c_f3,"Rafale C F3",france,9,14.7
rafale_eg_greece,"▄Rafale EG",israel,9,14.7
rafale_m_f3r,"Rafale M F3-R",france,9,14.7
re_2000_ga,"Re.2000 G.A.",italy,1,2.3
re_2000_heja_1,"◔Héja I",italy,1,2.0
re_2000_heja_2,"◔Héja II",italy,1,2.3
re_2000_int,"Re.2000 serie 1",italy,1,2.3
re_2000_j20,"J20",sweden,2,2.0
re_2001_cb,"Re.2001 CB",italy,2,3.0
re_2001_cn,"Re.2001 CN",italy,3,3.3
re_2001_serie1,"Re.2001 serie 1",italy,2,3.0
re_2001_serie1_ep,"Re.2001 gruppo 22",italy,2,3.0
re_2002_early,"Re.2002 Early",italy,2,2.3
re_2005_serie0,"Re.2005 serie 0",italy,4,6.3
re_2005_vdm,"Re.2005 (VDM)",italy,4,6.3
ro_44,"Ro.44",italy,1,1.0
ro_57_quadriarma,"Ro.57 Quadriarma",italy,2,2.7
saab_105g,"SAAB-105G",sweden,5,8.3
saab_105oe,"SAAB-105OE",sweden,5,8.3
saab_a21a_3,"A21A-3",sweden,4,4.3
saab_a21rb,"A21RB",sweden,5,6.7
saab_a32a,"A32A",sweden,6,9.0
saab_a32a_red_adam,"A32A Röd Adam",sweden,6,9.0
saab_aj37,"AJ37",sweden,7,10.3
saab_ajs37,"AJS37",sweden,7,11.0
saab_ajs37_early,"AJS37 (Early)",sweden,7,11.0
saab_b17a,"B17A",sweden,1,1.7
saab_b17b,"B17B",sweden,1,1.3
saab_b17bs,"S17BS",sweden,1,1.0
saab_b18a,"B18A",sweden,2,2.7
saab_b18b,"B18B",sweden,3,4.0
saab_b3c,"B3C",sweden,1,1.3
saab_f35_wdns,"Saab F-35",sweden,7,10.3
saab_j21a_1,"J21A-1",sweden,4,4.3
saab_j21a_2,"J21A-2",sweden,4,4.3
saab_j21ra,"J21RA",sweden,5,6.7
saab_j29a,"J29A",sweden,5,7.7
saab_j29b,"A29B",sweden,5,7.7
saab_j29d,"J29D",sweden,5,8.3
saab_j29f,"J29F",sweden,6,9.0
saab_j32b,"J32B",sweden,6,9.3
saab_j35a,"J35A",sweden,6,9.3
saab_j35d,"J35D",sweden,7,10.0
saab_j35j,"J35J",sweden,7,10.3
saab_j35xs,"Saab J35XS",sweden,7,10.3
saab_ja37,"JA37C",sweden,7,11.3
saab_ja37d,"JA37D",sweden,8,12.0
saab_ja37di,"JA37DI",sweden,8,13.0
saab_ja37di_f21,"JA37DI F21",sweden,8,13.0
saab_jas39a,"JAS39A",sweden,8,13.0
saab_jas39c,"JAS39C",sweden,8,13.7
saab_jas39c_hungary,"◔JAS39EBS HU C",italy,8,13.7
saab_jas39c_south_africa,"▄JAS39C",britain,8,13.7
saab_jas39c_thailand,"▄JAS39C",japan,8,13.7
saab_jas39d,"JAS39D",sweden,8,13.7
saab_jas39e,"JAS39E",sweden,9,14.3
saab_sk60b,"SK60B",sweden,5,7.0
saab_t18b_1,"T18B",sweden,3,4.3
saab_t18b_2,"T18B (57)",sweden,3,4.3
sagittario_2,"Sagittario 2",italy,6,9.3
sb2c_1c,"SB2C-1C",usa,2,3.0
sb2c_4,"SB2C-4",usa,2,3.7
sb2c_5_france,"▄SB2C-5",france,3,3.7
sb2c_5_greece,"▄SB2C-5",israel,4,3.7
sb2c_5_thailand,"▄SB2C-5",japan,3,3.7
sb2u-2,"SB2U-2",usa,1,1.0
sb2u-3,"SB2U-3",usa,1,1.7
sbd-3,"SBD-3",usa,1,2.0
sb_25j_netherlands,"◘SB-25J",france,3,3.7
sb_2m_100,"SB 2M-100A",ussr,1,1.0
sb_2m_103c,"SB 2M-103",ussr,1,2.0
sb_2m_103u,"SB 2M-103U",ussr,1,2.3
sb_2m_103u_china,"␗SB 2M-103U",china,2,2.3
sb_2m_103u_mv3,"SB 2M-103U MV-3",ussr,1,2.3
sb_2m_103_mv3,"SB 2M-103 MV-3",ussr,1,1.7
sb_2m_105,"SB 2M-105",ussr,1,2.7
scimitar_f1,"Scimitar F Mk.1",britain,6,8.7
seafire_fr47,"Seafire FR 47",britain,4,5.7
seafire_mk17,"Seafire F Mk XVII",britain,4,5.3
seafire_mk3,"Seafire LF Mk.III",britain,3,5.0
seafire_mk3_france,"▄Seafire LF Mk.III",france,4,5.0
sea_fury_fb11,"Sea Fury FB 11",britain,4,5.7
sea_fury_fb51,"◘Sea Fury FB 51",france,4,5.7
sea_harrier_fa2,"Sea Harrier FA 2",britain,8,13.0
sea_hawk_fga50_netherlands,"◘Sea Hawk Mk.50",france,5,8.3
sea_hawk_fga6,"Sea Hawk FGA.6",britain,5,8.0
sea_hawk_mk100,"◄Sea Hawk Mk.100",germany,5,8.3
sea_venom_faw20,"Sea Venom FAW 20",britain,5,7.7
se_203,"SE.203 Aquilon 203",france,5,8.0
shackleton_mr_mk_2,"Shackleton MR.Mk.2",britain,4,6.0
sm_79_1936,"▀S.M.79 serie 1",germany,2,1.7
sm_79_1936_italy,"S.M.79 serie 1",italy,1,1.7
sm_79_1937,"▀S.M.79 serie 4",germany,2,2.3
sm_79_1939,"▀S.M.79 serie 8",germany,2,2.0
sm_79_1939_italy,"S.M.79 serie 8",italy,1,2.0
sm_79_1941,"▀S.M.79 AS",germany,2,2.3
sm_79_1941_italy,"S.M.79 AS",italy,2,2.3
sm_79_1942,"▀S.M.79 bis/N",germany,2,2.3
sm_79_1943,"▀S.M.79 bis/T.M",germany,2,2.3
sm_79_1943_italy,"S.M.79 bis/T.M",italy,2,2.3
sm_79_iar,"▀S.M.79 B",germany,2,2.3
sm_79_iar_italy,"S.M.79 B",italy,2,2.3
sm_91,"SM.91",italy,2,3.7
sm_92,"SM.92",italy,3,4.0
so_4050_vautour_2a,"S.O.4050 Vautour IIA",france,6,8.7
so_4050_vautour_2a_iaf,"Vautour IIA IDF/AF",france,6,8.7
so_4050_vautour_2a_israel_iaf,"Vautour IIA",israel,6,8.7
so_4050_vautour_2b,"S.O.4050 Vautour IIB",france,6,8.7
so_4050_vautour_2n,"Vautour IIN(C)",france,6,8.7
so_4050_vautour_2n_iaf,"Vautour IIN(C)",israel,6,8.7
so_4050_vautour_2n_late,"Vautour IIN(M)",france,5,8.3
so_8000_narval,"S.O.8000 Narval",france,4,5.3
spitfiremkii,"Spitfire Mk IIb",britain,2,3.7
spitfiremkiia,"Spitfire Mk IIa",britain,2,3.3
spitfiremkiia_ep,"Spitfire Mk.IIa Venture I",britain,2,3.3
spitfire_f22,"Spitfire F Mk 22",britain,4,6.7
spitfire_f24,"Spitfire F Mk 24",britain,4,6.7
spitfire_fr_mk14e,"Prendergast&#039;s Spitfire FR Mk XIVe",britain,4,5.7
spitfire_fr_mk14e_belgium,"▄Spitfire FR Mk XIVe",france,4,5.7
spitfire_ix,"Spitfire LF Mk IX",britain,4,6.0
spitfire_ix_early,"Spitfire F Mk IX",britain,3,4.7
spitfire_ix_plagis,"Plagis&#039; Spitfire LF Mk IXc",britain,4,6.0
spitfire_ix_usa,"▃Spitfire LF Mk IXc",usa,4,6.0
spitfire_ix_ussr,"▂Spitfire Mk IXc",ussr,4,6.0
spitfire_lf_mk9c_cw_greece,"▄Spitfire LF Mk IXc (CW)",israel,4,5.7
spitfire_lf_mk9e_iaf,"Spitfire Mk.IX (CW)",israel,4,5.7
spitfire_lf_mk9e_weisman,"Weizman&#039;s Spitfire LF Mk.IXe",israel,4,6.0
spitfire_mk1,"Spitfire Mk Ia",britain,2,3.0
spitfire_mk14c,"Spitfire F Mk XIVc",britain,4,5.7
spitfire_mk14e,"Spitfire F Mk XIVe",britain,4,5.7
spitfire_mk18e,"Spitfire F Mk XVIIIe",britain,4,5.7
spitfire_mk5b,"Spitfire Mk Vb/trop",britain,2,3.7
spitfire_mk5b_float,"Spitfire Mk Vb (Float)",britain,2,3.3
spitfire_mk5b_italy,"▄Spitfire Mk Vb/trop",italy,3,3.7
spitfire_mk5b_notrop,"Spitfire Mk Vb",britain,2,4.0
spitfire_mk5c,"Spitfire Mk Vc/trop",britain,3,4.7
spitfire_mk5c_notrop,"Spitfire Mk Vc",britain,3,5.0
spitfire_mk9c_4cannons,"Spitfire F Mk IXc",britain,3,4.7
spitfire_mk9c_iaf,"Spitfire Mk IXc",israel,4,4.7
spitfire_xvi,"Spitfire F Mk XVI",britain,3,5.0
stirling_mk1,"Stirling B Mk I",britain,3,4.0
stirling_mk3,"Stirling B Mk III",britain,3,4.7
strikemaster_mk88,"Strikemaster Mk.88",britain,4,6.3
su-11,"Su-11",ussr,5,7.3
su-2_m82,"Su-2 (M-82)",ussr,1,2.7
su-2_mv5,"Su-2 MV-5",ussr,1,1.7
su-2_tss1,"Su-2 TSS-1",ussr,1,1.7
su-6_am42,"Su-6 (AM-42)",ussr,4,4.7
su-6_m71,"Su-6 (M-71F)",ussr,3,4.0
su-7b,"Su-7B",ussr,6,9.3
su-7bkl,"Su-7BKL",ussr,6,9.3
su-7bmk,"Su-7BMK",ussr,6,9.3
su-8,"Su-8",ussr,4,4.3
su-9,"Su-9",ussr,5,7.0
sunderland_mk3a,"Sunderland Mk IIIa",britain,2,1.7
sunderland_mk5,"Sunderland Mk V",britain,2,2.0
super_etendard_97,"Super Etendard",france,7,10.3
su_17m2,"Su-17M2",ussr,7,10.0
su_17m4,"Su-17M4",ussr,7,11.0
su_22m3,"Su-22M3",ussr,7,11.0
su_22m3_hungary,"◔Su-22M3",italy,7,11.0
su_22m4,"◊Su-22M4",germany,7,11.0
su_22m4_de_wtd61,"◄Su-22M4 WTD61",germany,7,11.0
su_22um3k,"◊Su-22UM3K",germany,7,11.0
su_24m,"Su-24M",ussr,7,11.3
su_25,"Su-25",ussr,6,10.3
su_25k,"Su-25K",ussr,6,10.3
su_25sm3,"Su-25SM3",ussr,8,11.7
su_25t,"Su-25T",ussr,7,11.3
su_25tm,"Su-39",ussr,7,11.3
su_25_558arz,"Su-25BM",ussr,7,11.0
su_27,"Su-27",ussr,8,13.0
su_27sm,"Su-27SM",ussr,8,13.7
su_30mk2v_venezuela,"▄Su-30MK2 AMV",ussr,8,13.3
su_30mkk,"␗Su-30MKK",china,8,13.3
su_30mkm,"▄Su-30MKM",japan,9,14.3
su_30sm,"Su-30SM",ussr,9,14.3
su_30sm2,"Su-30SM2",ussr,9,14.7
su_33,"Su-33",ussr,8,13.0
su_34,"Su-34",ussr,8,13.7
su_6_single,"Su-6",ussr,4,3.7
swift_f1,"Swift F.1",britain,5,8.3
swift_f7,"Swift F.7",britain,5,8.7
swordfish_mk1,"Swordfish Mk I",britain,1,1.0
swordfish_mk2,"Swordfish Mk II",britain,1,1.0
s_199,"Sakeen",israel,4,3.3
s_81_ar125,"S.81",italy,1,1.3
t2,"T-2",japan,6,9.7
t2_early,"T-2 Early",japan,6,9.7
ta-152c,"Ta 152 C-3",germany,4,6.3
ta-152h-1,"Ta 152 H-1",germany,4,6.0
tandem_mai,"Tandem MAI",ussr,1,1.7
ta_154a_1,"Ta 154 A-1",germany,3,4.3
tbd-1_1938,"TBD-1",usa,1,1.0
tbf-1c,"TBF-1C",usa,1,1.7
tb_3_m17_32,"TB-3M-17-32",ussr,1,1.3
tempest_mk2,"Tempest Mk II",britain,4,6.0
tempest_mkv,"Tempest Mk V",britain,4,5.7
tempest_mkv_luftwaffe,"▀Tempest Mk V",germany,4,5.7
tempest_mkv_vikkers,"Tempest Mk V (Vickers P)",britain,2,3.7
thunderbolt_mk1,"▄Thunderbolt Mk.1",britain,3,3.7
tis_ma,"TIS MA",ussr,3,4.0
tornado_adv,"Tornado ADV",italy,7,12.0
tornado_f3,"Tornado F.3",britain,7,12.0
tornado_f3_late,"Tornado F.3 Late",britain,8,13.0
tornado_gr1,"Tornado GR.1",britain,7,11.3
tornado_gr4,"Tornado GR.4",britain,8,12.3
tornado_ids_de_assta1,"◄Tornado IDS ASSTA1",germany,7,11.3
tornado_ids_de_assta3_sle,"◄Tornado IDS SLE",germany,8,12.3
tornado_ids_de_mfg,"◄Tornado IDS MFG",germany,8,11.3
tornado_ids_de_wtd61,"◄Tornado IDS WTD61",germany,7,11.3
tornado_ids_it,"▄Tornado IDS",italy,7,11.3
tornado_ids_it_mod95,"▄Tornado IDS (1995)",italy,7,11.3
tornado_ids_it_ret8,"▄Tornado IDS MLU (RET.8)",italy,7,11.7
tu-1,"Tu-1",ussr,4,5.0
tu-2,"Tu-2S (7)",ussr,4,5.3
tu-2_early,"Tu-2 (5)",ussr,3,4.7
tu-2_postwar,"Tu-2S (1)",ussr,4,5.3
tu-2_postwar_china,"␗Tu-2S (1)",china,4,5.3
tu-2_postwar_late,"Tu-2S (8)",ussr,4,5.7
tu-2_postwar_late_hungary,"◔Tu-2S (8)",italy,4,5.7
tu_14t,"Tu-14T",ussr,5,8.0
tu_4,"Tu-4",ussr,5,8.0
tu_4_china,"␗Tu-4",china,5,8.0
tu_95m,"Tu-95M",ussr,6,8.3
typhoon_mk1a,"Typhoon Mk Ia",britain,2,3.0
typhoon_mk1b,"Typhoon Mk Ib",britain,3,4.3
typhoon_mk1b_late,"Typhoon Mk Ib/L",britain,3,4.3
vampire_fb5,"Vampire F.B.5",britain,5,8.0
vampire_fb52a_italy,"Vampire FB 52A",italy,5,8.0
vampire_fb52_finland,"▄Vampire FB 52A",sweden,5,8.0
vampire_fb5_j28b,"A28B",sweden,5,8.0
vb_10c1,"VB.10C-1",france,3,4.0
vb_10_02,"VB.10-02",france,3,4.7
venom_fb4,"Venom FB.4",britain,5,8.7
vg_33,"V.G.33C-1",france,2,2.7
vl_myrsky_2_late,"VL Myrsky II",sweden,2,2.3
v_11g,"V-11",china,1,1.3
v_12d,"V-12D",china,1,2.3
v_156_b1,"Chesapeake Mk I",britain,1,1.0
v_156_f,"V-156-F",france,1,1.0
washington_b1,"Washington B.Mk.I",britain,5,7.0
welkin_fmk1,"Welkin F.Mk.I",britain,4,4.7
wellington_mk10,"Wellington Mk X",britain,2,3.3
wellington_mk1c,"Wellington Mk Ic",britain,2,2.3
wellington_mk1c_late,"Wellington Mk Ic/L",britain,2,2.7
wellington_mk1c_luftwaffe,"▀Wellington Mk Ic",germany,2,2.3
wellington_mk3,"Wellington Mk III",britain,2,3.0
whirlwind_mk1,"Whirlwind Mk I",britain,3,3.7
whirlwind_p9,"Whirlwind P.9",britain,3,3.7
wirraway,"▄Wirraway",britain,1,1.3
wm_21,"◔WM-21",italy,1,1.0
wm_23,"◔WM-23",italy,2,2.7
wyvern_s4,"Wyvern S.4",britain,4,5.3
xa_38,"XA-38",usa,4,3.7
xf5f,"XF5F",usa,3,2.3
xf5u_1,"XF5U-1",usa,4,5.3
xp-50,"XP-50",usa,3,4.0
xp-55,"XP-55",usa,3,4.3
yak-15,"Yak-15",ussr,5,6.7
yak-15_early,"Yak-15P",ussr,5,6.3
yak-17,"Yak-17",ussr,5,6.7
yak-1b,"Yak-1B",ussr,2,3.0
yak-1b_luftwaffe,"▀Yak-1B",germany,2,3.0
yak-1_early,"Yak-1 (19)",ussr,2,2.3
yak-23,"Yak-23",ussr,5,8.3
yak-28b,"Yak-28B",ussr,6,9.0
yak-3,"Yak-3",ussr,3,4.7
yak-30d,"Yak-30D",ussr,6,8.3
yak-38,"Yak-38",ussr,6,9.3
yak-38m,"Yak-38M",ussr,6,9.3
yak-3p,"Yak-3P",ussr,4,5.0
yak-3t,"Yak-3T",ussr,4,5.0
yak-3u,"Yak-3U",ussr,4,5.7
yak-3_eremin,"Eremin&#039;s Yak-3(e)",ussr,3,4.3
yak-3_france,"▄Yak-3",france,3,4.7
yak-3_vk107,"Yak-3 (VK-107)",ussr,4,5.7
yak-4,"Yak-4",ussr,1,2.0
yak-7b,"Yak-7B",ussr,2,2.7
yak-9,"Yak-9",ussr,2,3.0
yak-9b,"Yak-9B",ussr,2,3.0
yak-9k,"Yak-9K",ussr,3,4.0
yak-9m,"Golovachev&#039;s Yak-9M",ussr,3,3.7
yak-9p,"Yak-9P",ussr,4,5.0
yak-9p_hungary,"◔Yak-9P",italy,4,5.0
yak-9t,"Yak-9T",ussr,3,4.0
yak-9t_france,"Challe&#039;s ▄Yak-9T",france,3,4.0
yak-9u,"Yak-9U",ussr,3,4.7
yak-9ut,"Yak-9UT",ussr,4,5.7
yak_130_early,"Yak-130",ussr,6,9.0
yak_141,"Yak-141",ussr,8,12.7
yak_1_litvyak,"Yak-1 Litvyak",ussr,2,2.3
yak_2_kabb,"Yak-2 KABB",ussr,1,2.3
yp-38,"YP-38",usa,2,3.0
z_1007_bis_serie3,"Z.1007 bis serie 3",italy,2,2.7
z_1007_bis_serie5,"Z.1007 bis serie 5",italy,2,3.0
