id,name,country,rank,br_realistic
ussr_is_2_1944_321,"IS-2 No.321",ussr,4,6.3
ussr_is_2_1944_revenge,"IS-2 &quot;Revenge&quot;",ussr,4,6.3
ussr_is_3,"IS-3",ussr,5,7.3
ussr_is_4m,"IS-4M",ussr,5,7.7
ussr_is_6,"IS-6",ussr,5,7.7
ussr_is_7,"IS-7",ussr,6,8.3
ussr_it_1,"IT-1",ussr,6,8.7
ussr_kv_122,"KV-122",ussr,4,5.3
ussr_kv_1e,"KV-1E",ussr,3,4.3
ussr_kv_1s,"KV-1S",ussr,2,4.3
ussr_kv_1_l_11,"KV-1 (L-11)",ussr,2,3.7
ussr_kv_1_zis_5,"KV-1 (ZiS-5)",ussr,3,4.7
ussr_kv_220,"KV-220",ussr,4,6.0
ussr_kv_2_1939,"KV-2 (1939)",ussr,2,3.7
ussr_kv_2_1940,"KV-2 (1940)",ussr,3,3.7
ussr_kv_2_zis_6,"KV-2 (ZiS-6)",ussr,3,5.0
ussr_kv_7_u13,"KV-7 (U-13)",ussr,3,4.3
ussr_kv_8,"KV-8",ussr,2,3.7
ussr_kv_85,"KV-85",ussr,3,5.0
ussr_m3c,"▂M3 Medium",ussr,2,2.7
ussr_m4a2_76w_sherman,"▂M4A2",ussr,3,5.3
ussr_m53_59,"M53/59",ussr,4,6.3
ussr_m53_59_kit_4rank,"M53/59 (Be Prepared!)",ussr,4,6.3
ussr_object_120,"Object 120",ussr,5,8.0
ussr_object_140,"Object 140",ussr,6,8.7
ussr_object_248,"Object 248",ussr,4,6.3
ussr_object_268,"Object 268",ussr,5,7.0
ussr_object_279,"Object 279",ussr,6,9.0
ussr_object_292,"Object 292",ussr,7,10.7
ussr_object_416,"Object 416",ussr,5,6.7
ussr_object_435,"Object 435",ussr,6,9.0
ussr_object_685,"Object 685",ussr,6,8.7
ussr_object_775,"Object 775",ussr,6,9.3
ussr_object_906,"Object 906",ussr,5,8.0
ussr_pantsyr_s1,"Pantsir-S1",ussr,8,12.0
ussr_pantsyr_sm_sv,"Pantsir SM-SV",ussr,8,12.7
ussr_pt_76b,"PT-76B",ussr,3,5.3
ussr_pt_76_57,"PT-76-57",ussr,5,8.3
ussr_pzkpfw_iii_ausf_j_l42,"▂T-III",ussr,1,2.3
ussr_pzkpfw_v,"▂T-V",ussr,4,6.0
ussr_rbt_5,"RBT-5",ussr,1,1.3
ussr_sdkfz_251_21_kit_3rank,"Hanomag (&#039;45)",ussr,3,4.0
ussr_smk,"SMK",ussr,2,3.7
ussr_su_100p,"SU-100P",ussr,4,6.3
ussr_su_100y,"SU-100Y",ussr,3,4.7
ussr_su_100_1945,"SU-100",ussr,4,6.0
ussr_su_122,"SU-122",ussr,2,3.0
ussr_su_122p,"SU-122P",ussr,4,5.7
ussr_su_122_54,"SU-122-54",ussr,5,6.7
ussr_su_152,"SU-152",ussr,3,3.7
ussr_su_57,"SU-57",ussr,1,2.3
ussr_su_57b,"SU-57B",ussr,2,2.7
ussr_su_5_1,"SU-5-1",ussr,1,1.0
ussr_su_76d,"SU-76D",ussr,2,2.3
ussr_su_76m_1943,"SU-76M",ussr,1,2.0
ussr_su_76m_5st_kav_corps,"SU-76M (5th Gv.Kav.Corps)",ussr,2,2.0
ussr_su_85a,"SU-85A",ussr,2,4.0
ussr_su_85m,"SU-85M",ussr,3,5.0
ussr_su_85_1943,"SU-85",ussr,3,4.3
ussr_tor_m1,"Tor-M1",ussr,7,11.3
ussr_to_55,"TO-55",ussr,5,8.0
ussr_type_62,"▂Type 62",ussr,4,6.7
ussr_type_65_aa,"▂Phòng không T-34",ussr,3,5.0
ussr_t_10a,"T-10A",ussr,5,7.7
ussr_t_10m,"T-10M",ussr,6,8.3
ussr_t_126sp,"T-126",ussr,2,3.0
ussr_t_26e,"T-26E",ussr,1,1.3
ussr_t_26_1940,"T-26",ussr,1,1.0
ussr_t_26_1940_1st_gvtbr,"T-26 (1st Gv.T.Br.)",ussr,1,1.0
ussr_t_26_4,"T-26-4",ussr,1,1.0
ussr_t_28,"T-28",ussr,1,1.7
ussr_t_28e,"T-28E",ussr,2,2.3
ussr_t_28_1938,"T-28 (1938)",ussr,1,1.3
ussr_t_34e,"T-34E",ussr,2,4.3
ussr_t_34e_stz,"T-34E STZ",ussr,2,4.3
ussr_t_34_100,"T-34-100",ussr,4,6.3
ussr_t_34_1940_l_11,"T-34 (Prototype)",ussr,2,3.7
ussr_t_34_1941,"T-34 (1941)",ussr,2,4.0
ussr_t_34_1941_57,"T-34-57",ussr,3,4.7
ussr_t_34_1941_cast_turret,"T-34 (1st Gv.T.Br.)",ussr,2,4.0
ussr_t_34_1941_l_11,"T-34 (1940)",ussr,2,3.7
ussr_t_34_1942,"T-34 (1942)",ussr,2,4.0
ussr_t_34_57_1943,"T-34-57 (1943)",ussr,3,4.7
ussr_t_34_85e,"T-34-85E",ussr,4,5.7
ussr_t_34_85_d_5t,"T-34-85 (D-5T)",ussr,3,5.3
ussr_t_34_85_stp_s53,"T-34-85 (STP)",ussr,4,6.3
ussr_t_34_85_zis_53,"T-34-85",ussr,3,5.7
ussr_t_34_85_zis_53_kit_3rank,"T-34-85 (&#039;45)",ussr,3,5.7
ussr_t_34_85_zis_53_v80,"T-34-85 &quot;Partisan&quot;",ussr,3,5.7
ussr_t_35,"T-35",ussr,1,1.3
ussr_t_44,"T-44",ussr,4,6.7
ussr_t_44_100,"T-44-100",ussr,5,7.0
ussr_t_44_122,"T-44-122",ussr,4,6.3
ussr_t_44_kit_4rank,"T-44 (Be Prepared!)",ussr,4,6.7
ussr_t_44_po,"T-44 (FM)",ussr,4,6.3
ussr_t_50,"T-50",ussr,2,2.7
ussr_t_54_1947,"T-54 (1947)",ussr,5,7.7
ussr_t_54_1949,"T-54 (1949)",ussr,5,8.0
ussr_t_54_1951,"T-54 (1951)",ussr,5,8.0
ussr_t_55a,"T-55A",ussr,6,8.3
ussr_t_55_am,"T-55AM-1",ussr,6,9.0
ussr_t_55_amd_1,"T-55AMD-1",ussr,6,9.0
ussr_t_60_1941,"T-60",ussr,1,1.0
ussr_t_62,"T-62",ussr,6,8.7
ussr_t_62m1,"T-62M-1",ussr,6,9.0
ussr_t_64a_1971,"T-64A (1971)",ussr,6,9.3
ussr_t_64_b_1984,"T-64B",ussr,7,10.3
ussr_t_70_1942,"T-70",ussr,1,2.0
ussr_t_72a,"T-72A",ussr,6,9.3
ussr_t_72av_turms,"T-72AV (TURMS-T)",ussr,7,10.3
ussr_t_72b,"T-72B",ussr,7,10.3
ussr_t_72b3_2011,"T-72B3",ussr,7,11.3
ussr_t_72b3_arena,"T-72B3 &quot;Arena&quot;",ussr,7,11.0
ussr_t_72b3_arena_m,"T-72B3A",ussr,8,12.0
ussr_t_72b_1989,"T-72B (1989)",ussr,7,10.3
ussr_t_72m2_moderna,"T-72M2 Moderna",ussr,7,10.7
ussr_t_80,"T-80",ussr,2,2.3
ussr_t_80b,"T-80B",ussr,7,10.7
ussr_t_80bvm,"T-80BVM",ussr,8,12.7
ussr_t_80u,"T-80U",ussr,7,11.7
ussr_t_80ud,"T-80UD",ussr,7,10.7
ussr_t_80ue1,"T-80U-E1",ussr,7,12.0
ussr_t_80ue1_sm,"◍Т-80U-Е1",ussr,7,12.0
ussr_t_80uk,"T-80UK",ussr,7,11.7
ussr_t_80um2,"T-80UM2",ussr,7,11.7
ussr_t_80u_yt_cup_2019,"␙T-80U",ussr,7,11.7
ussr_t_90a,"T-90A",ussr,7,11.0
ussr_t_90m_2020,"T-90M",ussr,8,12.7
ussr_t_90m_arena_m,"T-90M (Arena-M)",ussr,8,12.7
ussr_valentine_mk_9,"▂MK-IX &quot;Valentine&quot;",ussr,2,3.0
ussr_zis_12_94km_1945,"ZiS-12 (94-KM)",ussr,2,3.3
ussr_zis_30,"ZiS-30",ussr,2,2.3
ussr_zis_43,"ZiS-43",ussr,2,3.0
ussr_zprk_2s6,"2S6",ussr,7,11.0
ussr_zsu_23_4,"ZSU-23-4V",ussr,6,8.0
ussr_zsu_23_4m2,"ZSU-23-4M2",ussr,5,7.3
ussr_zsu_23_4m4,"ZSU-23-4M4",ussr,6,9.3
ussr_zsu_29k,"YaG-10 (29-K)",ussr,2,3.3
ussr_zsu_37,"ZSU-37",ussr,2,3.3
ussr_zsu_37_2,"ZSU-37-2",ussr,5,7.7
ussr_zsu_57_2,"ZSU-57-2",ussr,5,7.0
ussr_zut_37,"ZUT-37",ussr,2,2.3
us_adats_bradley,"ADATS",usa,8,11.7
us_ags_teledyne,"AGS",usa,7,12.0
us_ccvl,"CCVL",usa,7,10.0
us_efv_p1,"EFV",usa,6,9.0
us_halftrack_m13,"M13 MGMC",usa,1,1.7
us_halftrack_m15,"M15 CGMC",usa,1,1.7
us_halftrack_m16,"M16 MGMC",usa,2,2.7
us_halftrack_m3_75mm_gmc,"M3 GMC",usa,1,1.7
us_hstv_l,"HSTV-L",usa,7,12.0
us_lav_ad,"LAV-AD",usa,7,10.0
us_losat_ccv,"LOSAT",usa,7,10.0
us_lvt_4_zis_2,"▃LVT(A)(4) (ZIS-2)",usa,2,2.3
us_lvt_a1_m24,"LVT(A)(1) (M24)",usa,2,2.7
us_lvt_a_1,"LVT(A)(1)",usa,1,1.0
us_lvt_a_1_trb,"○LVT(A)(1)",usa,1,1.0
us_lvt_a_4,"LVT(A)(4)",usa,1,1.3
us_m10,"M10 GMC",usa,2,3.3
us_m103,"M103",usa,5,7.7
us_m109a1,"M109A1",usa,4,6.0
us_m10_booker_late,"M10 Booker",usa,7,10.7
us_m1128_mgs,"M1128",usa,7,10.3
us_m1128_wolfpack,"M1128 Wolfpack",usa,7,10.3
us_m1296_dragoon,"M1296",usa,6,9.3
us_m163_vulcan,"M163",usa,5,7.3
us_m18_hellcat,"M18 GMC",usa,3,6.0
us_m18_hellcat_black_cat,"M18 &quot;Black Cat&quot;",usa,3,6.0
us_m18_hellcat_kit_3rank,"Hellcat (Hell)",usa,3,6.0
us_m18_super_hellcat,"Super Hellcat",usa,4,6.7
us_m19,"M19A1",usa,3,4.0
us_m1a1_abrams,"M1A1",usa,7,11.7
us_m1a1_abrams_yt_cup_2019,"␙M1A1",usa,7,11.7
us_m1a1_aim_abrams,"M1A1 SA",usa,7,12.0
us_m1a1_hc_abrams,"M1A1 HC",usa,7,12.0
us_m1a1_hc_usmc,"M1A1 Click-Bait",usa,7,12.0
us_m1a1_hc_usmc_sm,"◍M1A1 HC",usa,7,12.0
us_m1a2_abrams,"M1A2 Abrams",usa,7,12.0
us_m1a2_sep2_abrams,"M1A2 SEPv2",usa,8,12.7
us_m1a2_sep2_abrams_trophy,"M1A2 (Trophy-HV)",usa,8,12.7
us_m1a2_sep3_abrams,"M1A2 SEPv3",usa,8,12.7
us_m1a2_sep_abrams,"M1A2 SEP",usa,8,12.7
us_m1_abrams,"M1 Abrams",usa,7,10.7
us_m1_abrams_kvt,"M1 KVT",usa,7,10.7
us_m1_ip_abrams,"IPM1",usa,7,11.3
us_m22_locust,"M22",usa,1,2.0
us_m247,"M247",usa,6,9.3
us_m24_chaffee,"M24",usa,3,4.0
us_m24_chaffee_tl,"M24 (TL)",usa,3,4.0
us_m26e1_pershing,"M26E1",usa,4,6.7
us_m26_pershing,"M26",usa,4,6.7
us_m26_t99,"M26 T99",usa,4,6.7
us_m2a2,"M2A2",usa,1,1.0
us_m2a4,"M2A4",usa,1,1.0
us_m2a4_1st_armor_div,"M2A4 (1st Arm.Div.)",usa,1,1.0
us_m2_medium,"M2",usa,1,1.3
us_m36,"M36 GMC",usa,3,5.3
us_m36b2,"M36B2",usa,3,5.7
us_m3a1_stuart,"M3A1 Stuart",usa,1,2.3
us_m3a1_stuart_usmc,"M3A1 (USMC)",usa,1,2.3
us_m3a3_bradley,"M3A3 Bradley",usa,7,9.7
us_m3_bradley,"M3 Bradley",usa,6,8.3
us_m3_lee,"M3 Lee",usa,2,2.7
us_m3_stuart,"M3 Stuart",usa,1,2.0
us_m41_walker_bulldog,"M41A1",usa,4,6.3
us_m42_duster,"M42",usa,3,4.0
us_m44,"M44",usa,3,3.7
us_m46_patton,"M46",usa,4,7.0
us_m46_patton_73_armor_bat,"M46 &quot;Tiger&quot;",usa,4,7.0
us_m47_patton_ii,"M47",usa,5,7.3
us_m48a1_patton_iii,"M48A1",usa,5,7.7
us_m4a1_1942_sherman,"M4A1",usa,2,3.7
us_m4a1_76w_sherman,"M4A1 (76) W",usa,3,5.0
us_m4a2_1944_germ,"▀M4 748 (a)",germany,3,4.0
us_m4a2_76w_sherman,"M4A2 (76) W",usa,3,5.3
us_m4a2_sherman,"M4A2",usa,2,4.0
us_m4a3e2_76w_sherman_jumbo,"M4A3E2 (76) W",usa,4,6.3
us_m4a3e2_sherman_jumbo,"M4A3E2",usa,3,5.7
us_m4a3e2_sherman_jumbo_cobra_king,"Cobra King",usa,3,5.7
us_m4a3e8_76w_sherman,"M4A3 (76) W",usa,3,5.7
us_m4a3e8_76w_sherman_kit_3rank,"Sherman (Hell)",usa,3,5.7
us_m4a3_105_sherman,"M4A3 (105)",usa,2,3.0
us_m4a5_ram_2,"M4A5",usa,2,3.7
us_m5a1_stuart,"M5A1",usa,2,2.7
us_m551,"M551",usa,5,8.0
us_m4_sherman,"M4",usa,2,3.7
us_m4_t26,"M4/T26",usa,4,6.0
us_t25,"T25",usa,4,6.3
us_m60,"M60",usa,5,8.0
us_m60a1,"M60A1 (AOS)",usa,6,8.3
us_m60a1_rise_passive_era,"M60A1 RISE (P)",usa,6,8.7
us_m60a3_tts,"M60A3 TTS",usa,6,9.0
us_m60_120s,"120S",usa,7,10.3
us_m6a1,"M6A1",usa,3,5.0
us_t1e1,"T1E1",usa,3,5.3
us_mbt_70,"MBT-70",usa,6,9.3
us_mim_72_chaparral,"Imp.Chaparral",usa,6,9.0
us_m8_scott,"M8 HMC",usa,1,1.3
us_m56_scorpion,"M56",usa,4,6.7
us_m50_ontos,"M50",usa,4,6.7
us_m60a2,"M60A2",usa,6,8.3
us_m5a1_stuart_canadian_5st_arm,"▃Stuart VI (5th CAD)",usa,2,2.7
us_mk1_grant,"▃Grant I",usa,2,2.7
us_m4_sherman_promo,"M4",usa,2,3.7
us_m4_sherman_calliope,"Calliope",usa,3,4.0
us_t14,"T14",usa,3,4.7
us_t20,"T20",usa,4,6.3
us_m728,"M728 CEV",usa,5,7.0
us_m901_itv,"M901",usa,6,8.3
us_m8_greyhound,"M8 LAC",usa,1,1.0
us_m5a1_stuart_td,"M5A1 TD",usa,2,2.7
us_m8a1,"M8A1 GMC",usa,2,3.0
us_t18_e2,"T18E2",usa,2,3.3
us_m551_76,"M551(76)",usa,4,7.0
us_m6a2e1,"M6A2E1",usa,4,6.7
us_t114,"T114",usa,5,7.7
us_magach_3,"▃Magach 3 (ERA)",usa,5,8.0
us_merkava_mk_1,"▃Merkava Mk.1",usa,6,9.3
us_merkava_mk_2b_late,"▃Merkava Mk.2B",usa,6,9.7
us_m60a3_slep,"M60 AMBT",usa,7,10.0
us_merkava_mk_3d,"▃Merkava Mk.3D",usa,7,11.3
us_t1e1_90,"T1E1 (90)",usa,3,5.7
us_skink_aa,"▃Skink",usa,4,5.3
us_rdf_lt,"RDF/LT",usa,7,12.0
us_sl_amraam_fcs,"CLAWS (TADS)",usa,8,12.3
us_skink_aa_kit_3rank,"▃Skink (Hell)",usa,3,5.3
us_stingray,"Stingray",usa,6,9.3
us_m55,"M55",usa,3,3.7
us_nasams_fcs,"NASAMS 3 (TADS)",usa,8,12.7
us_m60a1_rise_mod,"M60A1 Predator",usa,6,8.7
us_m7,"M7",usa,2,3.7
us_t26e4_superpershing,"T26E1-1",usa,4,6.7
us_t26e5,"T26E5",usa,4,6.7
us_t28,"T28",usa,4,6.3
us_t29,"T29",usa,4,7.0
us_t30,"T30",usa,4,6.7
us_t32,"T32",usa,5,7.3
us_t32e1,"T32E1",usa,5,7.7
us_t34,"T34",usa,4,6.7
us_t54e1,"T54E1",usa,5,8.0
us_t54e2,"T54E2",usa,5,7.7
us_t55e1,"T55E1",usa,3,4.3
us_t58,"T58",usa,5,8.7
us_t77e1,"T77E1",usa,2,4.0
us_t86,"T86",usa,3,6.0
us_t92,"T92",usa,4,7.0
us_t95,"T95",usa,5,7.0
us_t95e1,"T95E1",usa,6,8.3
us_xm1_chrysler,"XM1 (Chrysler)",usa,6,9.3
us_xm1_gm,"XM1 (GM)",usa,6,9.3
us_xm246,"XM246",usa,6,8.7
us_xm_8,"XM8",usa,6,9.7
us_xm_800t,"XM800T",usa,6,8.7
us_xm_803,"XM803",usa,6,9.0
us_xm_975_roland,"XM975",usa,7,10.0
